sep=	
pf06mt02

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
1	0.2	0.00	0.000	0.04	0.0
2	0.2	0.00	0.004	0.04	0.0
3	0.0	0.00	0.008	0.00	0.0
4	0.0	0.00	0.012	0.00	0.0
5	0.0	0.00	0.016	0.00	0.0
6	0.2	0.00	0.020	0.04	0.0
7	0.0	0.00	0.024	0.00	0.0
8	0.0	0.00	0.028	0.00	0.0
9	0.0	0.00	0.032	0.00	0.0
10	0.0	0.00	0.036	0.00	0.0
11	0.0	0.00	0.040	0.00	0.0
12	0.0	0.00	0.044	0.00	0.0
13	0.0	0.00	0.048	0.00	0.0
14	0.0	0.00	0.052	0.00	0.0
15	0.0	0.00	0.056	0.00	0.0
16	0.2	0.00	0.060	0.04	0.0
17	0.0	0.00	0.064	0.00	0.0
18	0.0	0.00	0.068	0.00	0.0
19	-0.2	0.00	0.072	-0.04	0.0
20	0.0	0.00	0.076	0.00	0.0
21	0.2	0.00	0.080	0.04	0.0
22	0.0	0.00	0.084	0.00	0.0
23	0.0	0.00	0.088	0.00	0.0
24	-0.2	0.00	0.092	-0.04	0.0
25	0.0	0.00	0.096	0.00	0.0
26	0.0	0.00	0.100	0.00	0.0
27	-0.2	0.00	0.104	-0.04	0.0
28	0.0	0.00	0.108	0.00	0.0
29	0.0	0.00	0.112	0.00	0.0
30	0.0	0.00	0.116	0.00	0.0
31	0.0	0.00	0.120	0.00	0.0
32	0.0	0.00	0.124	0.00	0.0
33	0.0	0.00	0.128	0.00	0.0
34	0.0	0.00	0.132	0.00	0.0
35	0.0	0.00	0.136	0.00	0.0
36	0.2	0.00	0.140	0.04	0.0
37	0.0	0.00	0.144	0.00	0.0
38	0.0	0.00	0.148	0.00	0.0
39	-0.2	0.00	0.152	-0.04	0.0
40	-0.2	0.00	0.156	-0.04	0.0
41	-0.2	0.00	0.160	-0.04	0.0
42	0.0	0.00	0.164	0.00	0.0
43	0.0	0.00	0.168	0.00	0.0
44	-0.2	0.00	0.172	-0.04	0.0
45	-0.2	0.00	0.176	-0.04	0.0
46	0.0	0.00	0.180	0.00	0.0
47	0.0	0.00	0.184	0.00	0.0
48	0.0	0.00	0.188	0.00	0.0
49	0.0	-0.01	0.192	0.00	0.4
50	-0.2	-0.02	0.196	-0.04	0.6
51	0.0	-0.02	0.200	0.00	0.6
52	-0.2	-0.03	0.204	-0.04	1.0
53	0.0	-0.05	0.208	0.00	1.6
54	-0.4	-0.05	0.212	-0.08	1.6
55	0.0	-0.05	0.216	0.00	1.6
56	0.0	-0.06	0.220	0.00	1.8
57	0.0	-0.07	0.224	0.00	2.2
58	0.0	-0.07	0.228	0.00	2.2
59	0.0	-0.08	0.232	0.00	2.4
60	0.0	-0.09	0.236	0.00	2.8
61	0.2	-0.09	0.240	0.04	2.8
62	0.0	-0.10	0.244	0.00	3.0
63	0.2	-0.11	0.248	0.04	3.4
64	0.0	-0.12	0.252	0.00	3.8
65	0.0	-0.12	0.256	0.00	3.8
66	-0.2	-0.13	0.260	-0.04	4.0
67	0.0	-0.14	0.264	0.00	4.4
68	-0.2	-0.14	0.268	-0.04	4.4
69	0.0	-0.15	0.272	0.00	4.6
70	0.0	-0.16	0.276	0.00	5.0
71	0.0	-0.16	0.280	0.00	5.0
72	-0.2	-0.17	0.284	-0.04	5.2
73	0.2	-0.18	0.288	0.04	5.6
74	0.0	-0.19	0.292	0.00	5.8
75	0.0	-0.19	0.296	0.00	5.8
76	0.0	-0.20	0.300	0.00	6.2
77	0.0	-0.21	0.304	0.00	6.6
78	0.0	-0.21	0.308	0.00	6.6
79	0.0	-0.22	0.312	0.00	6.8
80	0.0	-0.23	0.316	0.00	7.2
81	0.0	-0.23	0.320	0.00	7.2
82	0.2	-0.24	0.324	0.04	7.4
83	0.0	-0.25	0.328	0.00	7.8
84	0.0	-0.25	0.332	0.00	7.8
85	0.2	-0.26	0.336	0.04	8.0
86	0.0	-0.27	0.340	0.00	8.4
87	0.2	-0.28	0.344	0.04	8.6
88	0.0	-0.28	0.348	0.00	8.6
89	-0.4	-0.30	0.352	-0.08	9.2
90	0.0	-0.30	0.356	0.00	9.2
91	0.0	-0.30	0.360	0.00	9.2
92	-0.2	-0.31	0.364	-0.04	9.6
93	0.0	-0.32	0.368	0.00	10.0
94	0.0	-0.32	0.372	0.00	10.0
95	-0.2	-0.33	0.376	-0.04	10.2
96	0.0	-0.34	0.380	0.00	10.6
97	0.0	-0.35	0.384	0.00	10.8
98	0.0	-0.35	0.388	0.00	10.8
99	-0.2	-0.37	0.392	-0.04	11.4
100	0.0	-0.37	0.396	0.00	11.4
101	0.0	-0.37	0.400	0.00	11.4
102	-0.2	-0.38	0.404	-0.04	11.8
103	0.0	-0.39	0.408	0.00	12.0
104	-0.2	-0.39	0.412	-0.04	12.0
105	-0.2	-0.40	0.416	-0.04	12.4
106	0.0	-0.41	0.420	0.00	12.6
107	0.0	-0.42	0.424	0.00	13.0
108	0.0	-0.42	0.428	0.00	13.0
109	0.0	-0.44	0.432	0.00	13.6
110	-0.2	-0.44	0.436	-0.04	13.6
111	0.0	-0.44	0.440	0.00	13.6
112	-0.2	-0.45	0.444	-0.04	14.0
113	0.0	-0.46	0.448	0.00	14.2
114	0.2	-0.46	0.452	0.04	14.2
115	0.0	-0.47	0.456	0.00	14.6
116	0.0	-0.48	0.460	0.00	14.8
117	0.0	-0.49	0.464	0.00	15.2
118	0.0	-0.49	0.468	0.00	15.2
119	0.0	-0.50	0.472	0.00	15.4
120	0.2	-0.51	0.476	0.04	15.8
121	0.0	-0.51	0.480	0.00	15.8
122	0.0	-0.52	0.484	0.00	16.0
123	-0.4	-0.53	0.488	-0.08	16.4
124	0.0	-0.53	0.492	0.00	16.4
125	0.0	-0.54	0.496	0.00	16.8
126	0.0	-0.55	0.500	0.00	17.0
127	-0.2	-0.55	0.504	-0.04	17.0
128	-0.2	-0.57	0.508	-0.04	17.6
129	0.0	-0.57	0.512	0.00	17.6
130	-0.2	-0.58	0.516	-0.04	18.0
131	0.0	-0.58	0.520	0.00	18.0
132	0.0	-0.59	0.524	0.00	18.2
133	0.0	-0.60	0.528	0.00	18.6
134	-0.4	-0.60	0.532	-0.08	18.6
135	0.0	-0.62	0.536	0.00	19.2
136	0.0	-0.62	0.540	0.00	19.2
137	0.0	-0.62	0.544	0.00	19.2
138	-0.2	-0.63	0.548	-0.04	19.6
139	0.2	-0.64	0.552	0.04	19.8
140	0.2	-0.65	0.556	0.04	20.2
141	0.0	-0.65	0.560	0.00	20.2
142	0.2	-0.66	0.564	0.04	20.4
143	0.0	-0.67	0.568	0.00	20.8
144	-0.2	-0.67	0.572	-0.04	20.8
145	0.0	-0.69	0.576	0.00	21.4
146	0.0	-0.69	0.580	0.00	21.4
147	0.0	-0.69	0.584	0.00	21.4
148	0.0	-0.70	0.588	0.00	21.6
149	0.0	-0.71	0.592	0.00	22.0
150	0.0	-0.72	0.596	0.00	22.2
151	0.0	-0.72	0.600	0.00	22.2
152	0.0	-0.73	0.604	0.00	22.6
153	0.2	-0.74	0.608	0.04	23.0
154	0.0	-0.74	0.612	0.00	23.0
155	0.2	-0.75	0.616	0.04	23.2
156	0.0	-0.76	0.620	0.00	23.6
157	0.0	-0.77	0.624	0.00	23.8
158	-0.2	-0.78	0.628	-0.04	24.2
159	0.0	-0.79	0.632	0.00	24.4
160	0.0	-0.80	0.636	0.00	24.8
161	0.2	-0.80	0.640	0.04	24.8
162	0.2	-0.81	0.644	0.04	25.0
163	0.0	-0.82	0.648	0.00	25.4
164	0.0	-0.82	0.652	0.00	25.4
165	-0.4	-0.83	0.656	-0.08	25.6
166	0.0	-0.84	0.660	0.00	26.0
167	0.0	-0.84	0.664	0.00	26.0
168	0.0	-0.85	0.668	0.00	26.4
169	0.0	-0.86	0.672	0.00	26.6
170	0.0	-0.86	0.676	0.00	26.6
171	0.0	-0.87	0.680	0.00	27.0
172	0.0	-0.89	0.684	0.00	27.6
173	0.2	-0.89	0.688	0.04	27.6
174	0.2	-0.89	0.692	0.04	27.6
175	-0.2	-0.90	0.696	-0.04	27.8
176	0.0	-0.91	0.700	0.00	28.2
177	0.0	-0.91	0.704	0.00	28.2
178	0.0	-0.92	0.708	0.00	28.4
179	0.0	-0.93	0.712	0.00	28.8
180	0.2	-0.93	0.716	0.04	28.8
181	0.2	-0.94	0.720	0.04	29.2
182	0.0	-0.96	0.724	0.00	29.8
183	0.0	-0.96	0.728	0.00	29.8
184	-0.2	-0.96	0.732	-0.04	29.8
185	0.2	-0.97	0.736	0.04	30.0
186	0.0	-0.98	0.740	0.00	30.4
187	0.2	-0.98	0.744	0.04	30.4
188	0.0	-0.99	0.748	0.00	30.6
189	0.0	-1.00	0.752	0.00	31.0
190	0.0	-1.00	0.756	0.00	31.0
191	0.0	-1.01	0.760	0.00	31.2
192	0.0	-1.03	0.764	0.00	31.8
193	0.2	-1.03	0.768	0.04	31.8
194	0.2	-1.03	0.772	0.04	31.8
195	0.0	-1.04	0.776	0.00	32.2
196	-0.4	-1.05	0.780	-0.08	32.6
197	0.0	-1.05	0.784	0.00	32.6
198	0.2	-1.06	0.788	0.04	32.8
199	0.0	-1.07	0.792	0.00	33.2
200	0.0	-1.07	0.796	0.00	33.2
201	0.2	-1.08	0.800	0.04	33.4
202	0.4	-1.09	0.804	0.08	33.8
203	0.0	-1.10	0.808	0.00	34.0
204	-0.2	-1.10	0.812	-0.04	34.0
205	0.0	-1.11	0.816	0.00	34.4
206	-0.2	-1.12	0.820	-0.04	34.6
207	0.0	-1.12	0.824	0.00	34.6
208	0.2	-1.13	0.828	0.04	35.0
209	0.2	-1.14	0.832	0.04	35.2
210	0.0	-1.14	0.836	0.00	35.2
211	0.0	-1.15	0.840	0.00	35.6
212	0.0	-1.16	0.844	0.00	36.0
213	0.0	-1.16	0.848	0.00	36.0
214	0.0	-1.17	0.852	0.00	36.2
215	0.0	-1.18	0.856	0.00	36.6
216	0.0	-1.19	0.860	0.00	36.8
217	0.0	-1.19	0.864	0.00	36.8
218	0.2	-1.20	0.868	0.04	37.2
219	0.0	-1.21	0.872	0.00	37.4
220	0.0	-1.21	0.876	0.00	37.4
221	-0.2	-1.22	0.880	-0.04	37.8
222	-0.2	-1.23	0.884	-0.04	38.0
223	0.0	-1.23	0.888	0.00	38.0
224	0.0	-1.24	0.892	0.00	38.4
225	0.0	-1.25	0.896	0.00	38.6
226	0.2	-1.26	0.900	0.04	39.0
227	0.0	-1.26	0.904	0.00	39.0
228	0.0	-1.28	0.908	0.00	39.6
229	0.0	-1.28	0.912	0.00	39.6
230	0.0	-1.28	0.916	0.00	39.6
231	-0.2	-1.29	0.920	-0.04	40.0
232	0.0	-1.30	0.924	0.00	40.2
233	0.0	-1.30	0.928	0.00	40.2
234	0.0	-1.31	0.932	0.00	40.6
235	-0.2	-1.32	0.936	-0.04	40.8
236	-0.2	-1.32	0.940	-0.04	40.8
237	0.0	-1.33	0.944	0.00	41.2
238	0.0	-1.34	0.948	0.00	41.4
239	-0.2	-1.34	0.952	-0.04	41.4
240	-0.2	-1.35	0.956	-0.04	41.8
241	0.2	-1.36	0.960	0.04	42.2
242	0.0	-1.37	0.964	0.00	42.4
243	0.0	-1.37	0.968	0.00	42.4
244	0.0	-1.38	0.972	0.00	42.8
245	0.0	-1.39	0.976	0.00	43.0
246	0.0	-1.39	0.980	0.00	43.0
247	-0.2	-1.40	0.984	-0.04	43.4
248	0.0	-1.41	0.988	0.00	43.6
249	0.0	-1.41	0.992	0.00	43.6
250	0.0	-1.42	0.996	0.00	44.0
251	0.0	-1.43	1.000	0.00	44.2
252	0.0	-1.44	1.004	0.00	44.6
253	0.0	-1.44	1.008	0.00	44.6
254	0.0	-1.45	1.012	0.00	44.8
255	0.0	-1.46	1.016	0.00	45.2
256	0.2	-1.46	1.020	0.04	45.2
257	-0.2	-1.48	1.024	-0.04	45.8
258	0.4	-1.48	1.028	0.08	45.8
259	0.2	-1.48	1.032	0.04	45.8
260	-0.2	-1.49	1.036	-0.04	46.2
261	0.0	-1.50	1.040	0.00	46.4
262	0.0	-1.51	1.044	0.00	46.8
263	0.0	-1.51	1.048	0.00	46.8
264	0.0	-1.52	1.052	0.00	47.0
265	0.0	-1.53	1.056	0.00	47.4
266	-0.2	-1.53	1.060	-0.04	47.4
267	-0.2	-1.55	1.064	-0.04	48.0
268	0.0	-1.55	1.068	0.00	48.0
269	0.2	-1.55	1.072	0.04	48.0
270	0.2	-1.56	1.076	0.04	48.2
271	0.0	-1.57	1.080	0.00	48.6
272	0.0	-1.57	1.084	0.00	48.6
273	0.0	-1.58	1.088	0.00	49.0
274	-0.2	-1.59	1.092	-0.04	49.2
275	-0.2	-1.60	1.096	-0.04	49.6
276	0.0	-1.60	1.100	0.00	49.6
277	-0.2	-1.61	1.104	-0.04	49.8
278	0.0	-1.62	1.108	0.00	50.2
279	-0.2	-1.62	1.112	-0.04	50.2
280	0.0	-1.63	1.116	0.00	50.4
281	-0.2	-1.64	1.120	-0.04	50.8
282	-0.2	-1.64	1.124	-0.04	50.8
283	0.0	-1.65	1.128	0.00	51.0
284	0.0	-1.66	1.132	0.00	51.4
285	-0.2	-1.67	1.136	-0.04	51.8
286	0.0	-1.67	1.140	0.00	51.8
287	0.0	-1.68	1.144	0.00	52.0
288	0.0	-1.69	1.148	0.00	52.4
289	0.0	-1.69	1.152	0.00	52.4
290	0.0	-1.70	1.156	0.00	52.6
291	0.2	-1.71	1.160	0.04	53.0
292	0.0	-1.71	1.164	0.00	53.0
293	0.0	-1.72	1.168	0.00	53.2
294	0.0	-1.73	1.172	0.00	53.6
295	0.0	-1.74	1.176	0.00	53.8
296	0.0	-1.74	1.180	0.00	53.8
297	0.0	-1.75	1.184	0.00	54.2
298	0.0	-1.76	1.188	0.00	54.4
299	0.0	-1.76	1.192	0.00	54.4
300	0.0	-1.77	1.196	0.00	54.8
301	-0.2	-1.77	1.200	-0.04	54.8
302	0.0	-1.77	1.204	0.00	54.8
303	0.2	-1.78	1.208	0.04	55.2
304	0.0	-1.80	1.212	0.00	55.8
305	0.2	-1.80	1.216	0.04	55.8
306	-0.4	-1.80	1.220	-0.08	55.8
307	0.2	-1.81	1.224	0.04	56.0
308	0.0	-1.82	1.228	0.00	56.4
309	0.0	-1.82	1.232	0.00	56.4
310	0.2	-1.83	1.236	0.04	56.6
311	0.0	-1.84	1.240	0.00	57.0
312	0.0	-1.84	1.244	0.00	57.0
313	0.2	-1.85	1.248	0.04	57.2
314	0.0	-1.87	1.252	0.00	57.8
315	0.2	-1.87	1.256	0.04	57.8
316	0.0	-1.87	1.260	0.00	57.8
317	0.2	-1.88	1.264	0.04	58.2
318	0.0	-1.89	1.268	0.00	58.6
319	-0.2	-1.89	1.272	-0.04	58.6
320	0.0	-1.90	1.276	0.00	58.8
321	0.0	-1.91	1.280	0.00	59.2
322	-0.2	-1.91	1.284	-0.04	59.2
323	-0.2	-1.92	1.288	-0.04	59.4
324	0.0	-1.94	1.292	0.00	60.0
325	0.0	-1.94	1.296	0.00	60.0
326	-0.2	-1.94	1.300	-0.04	60.0
327	0.0	-1.95	1.304	0.00	60.4
328	0.0	-1.95	1.308	0.00	60.4
329	0.0	-1.96	1.312	0.00	60.6
330	0.0	-1.97	1.316	0.00	61.0
331	-0.2	-1.97	1.320	-0.04	61.0
332	-0.2	-1.98	1.324	-0.04	61.4
333	0.0	-1.99	1.328	0.00	61.6
334	0.2	-2.00	1.332	0.04	62.0
335	0.0	-2.00	1.336	0.00	62.0
336	0.0	-2.01	1.340	0.00	62.2
337	0.0	-2.02	1.344	0.00	62.6
338	0.2	-2.02	1.348	0.04	62.6
339	0.2	-2.03	1.352	0.04	62.8
340	0.0	-2.04	1.356	0.00	63.2
341	0.4	-2.04	1.360	0.08	63.2
342	0.0	-2.05	1.364	0.00	63.4
343	0.0	-2.06	1.368	0.00	63.8
344	0.0	-2.07	1.372	0.00	64.0
345	0.4	-2.07	1.376	0.08	64.0
346	0.0	-2.08	1.380	0.00	64.4
347	-0.2	-2.09	1.384	-0.04	64.8
348	0.0	-2.09	1.388	0.00	64.8
349	0.0	-2.10	1.392	0.00	65.0
350	0.0	-2.12	1.396	0.00	65.6
351	0.0	-2.12	1.400	0.00	65.6
352	0.0	-2.12	1.404	0.00	65.6
353	0.0	-2.13	1.408	0.00	66.0
354	0.0	-2.14	1.412	0.00	66.2
355	0.2	-2.14	1.416	0.04	66.2
356	0.0	-2.15	1.420	0.00	66.6
357	-0.2	-2.16	1.424	-0.04	66.8
358	0.0	-2.16	1.428	0.00	66.8
359	-0.2	-2.17	1.432	-0.04	67.2
360	-0.2	-2.19	1.436	-0.04	67.8
361	0.0	-2.19	1.440	0.00	67.8
362	0.0	-2.19	1.444	0.00	67.8
363	0.0	-2.20	1.448	0.00	68.2
364	-0.2	-2.20	1.452	-0.04	68.2
365	0.0	-2.21	1.456	0.00	68.4
366	0.0	-2.22	1.460	0.00	68.8
367	0.0	-2.23	1.464	0.00	69.0
368	0.0	-2.23	1.468	0.00	69.0
369	-0.2	-2.24	1.472	-0.04	69.4
370	0.2	-2.25	1.476	0.04	69.6
371	0.0	-2.25	1.480	0.00	69.6
372	-0.2	-2.26	1.484	-0.04	70.0
373	0.0	-2.27	1.488	0.00	70.2
374	0.4	-2.27	1.492	0.08	70.2
375	0.2	-2.28	1.496	0.04	70.6
376	0.0	-2.29	1.500	0.00	70.8
377	0.0	-2.30	1.504	0.00	71.2
378	0.0	-2.30	1.508	0.00	71.2
379	-0.2	-2.31	1.512	-0.04	71.6
380	-0.2	-2.32	1.516	-0.04	71.8
381	0.0	-2.32	1.520	0.00	71.8
382	0.2	-2.33	1.524	0.04	72.2
383	0.0	-2.34	1.528	0.00	72.4
384	0.0	-2.34	1.532	0.00	72.4
385	0.0	-2.35	1.536	0.00	72.8
386	-0.2	-2.36	1.540	-0.04	73.0
387	0.2	-2.37	1.544	0.04	73.4
388	0.0	-2.37	1.548	0.00	73.4
389	0.0	-2.39	1.552	0.00	74.0
390	0.0	-2.39	1.556	0.00	74.0
391	0.0	-2.39	1.560	0.00	74.0
392	0.0	-2.40	1.564	0.00	74.4
393	0.0	-2.41	1.568	0.00	74.6
394	0.0	-2.41	1.572	0.00	74.6
395	0.0	-2.42	1.576	0.00	75.0
396	0.0	-2.44	1.580	0.00	75.6
397	0.0	-2.44	1.584	0.00	75.6
398	0.0	-2.44	1.588	0.00	75.6
399	0.0	-2.46	1.592	0.00	76.2
400	-0.2	-2.46	1.596	-0.04	76.2
401	0.0	-2.46	1.600	0.00	76.2
402	-0.2	-2.47	1.604	-0.04	76.4
403	-0.2	-2.48	1.608	-0.04	76.8
404	0.0	-2.48	1.612	0.00	76.8
405	0.0	-2.49	1.616	0.00	77.0
406	0.0	-2.50	1.620	0.00	77.4
407	0.0	-2.50	1.624	0.00	77.4
408	0.0	-2.51	1.628	0.00	77.8
409	0.0	-2.53	1.632	0.00	78.4
410	-0.2	-2.53	1.636	-0.04	78.4
411	0.2	-2.53	1.640	0.04	78.4
412	0.0	-2.54	1.644	0.00	78.6
413	0.0	-2.55	1.648	0.00	79.0
414	0.0	-2.55	1.652	0.00	79.0
415	0.0	-2.56	1.656	0.00	79.2
416	0.2	-2.57	1.660	0.04	79.6
417	0.0	-2.57	1.664	0.00	79.6
418	-0.2	-2.58	1.668	-0.04	79.8
419	0.0	-2.59	1.672	0.00	80.2
420	0.2	-2.60	1.676	0.04	80.4
421	0.0	-2.60	1.680	0.00	80.4
422	0.4	-2.61	1.684	0.08	80.8
423	0.0	-2.62	1.688	0.00	81.2
424	0.0	-2.62	1.692	0.00	81.2
425	0.0	-2.64	1.696	0.00	81.8
426	0.0	-2.64	1.700	0.00	81.8
427	0.0	-2.64	1.704	0.00	81.8
428	0.0	-2.65	1.708	0.00	82.0
429	0.0	-2.66	1.712	0.00	82.4
430	0.0	-2.67	1.716	0.00	82.6
431	0.0	-2.67	1.720	0.00	82.6
432	0.0	-2.68	1.724	0.00	83.0
433	0.4	-2.69	1.728	0.08	83.2
434	0.0	-2.69	1.732	0.00	83.2
435	-0.2	-2.70	1.736	-0.04	83.6
436	0.0	-2.71	1.740	0.00	84.0
437	-0.2	-2.72	1.744	-0.04	84.2
438	0.0	-2.72	1.748	0.00	84.2
439	0.0	-2.73	1.752	0.00	84.6
440	0.0	-2.74	1.756	0.00	84.8
441	0.0	-2.74	1.760	0.00	84.8
442	0.0	-2.75	1.764	0.00	85.2
443	0.0	-2.76	1.768	0.00	85.4
444	0.0	-2.78	1.772	0.00	86.0
445	-0.4	-2.78	1.776	-0.08	86.0
446	0.0	-2.79	1.780	0.00	86.4
447	0.0	-2.80	1.784	0.00	86.6
448	0.0	-2.80	1.788	0.00	86.6
449	-0.2	-2.81	1.792	-0.04	87.0
450	-0.4	-2.82	1.796	-0.08	87.4
451	-0.2	-2.82	1.800	-0.04	87.4
452	-0.2	-2.83	1.804	-0.04	87.6
453	-0.4	-2.84	1.808	-0.08	88.0
454	0.0	-2.84	1.812	0.00	88.0
455	-0.4	-2.85	1.816	-0.08	88.2
456	-0.2	-2.86	1.820	-0.04	88.6
457	-0.4	-2.87	1.824	-0.08	88.8
458	0.0	-2.87	1.828	0.00	88.8
459	0.2	-2.88	1.832	0.04	89.2
460	0.0	-2.89	1.836	0.00	89.4
461	0.0	-2.89	1.840	0.00	89.4
462	0.0	-2.90	1.844	0.00	89.8
463	0.0	-2.91	1.848	0.00	90.0
464	0.0	-2.91	1.852	0.00	90.0
465	0.0	-2.92	1.856	0.00	90.4
466	0.0	-2.93	1.860	0.00	90.8
467	0.0	-2.93	1.864	0.00	90.8
468	0.0	-2.94	1.868	0.00	91.0
469	0.0	-2.95	1.872	0.00	91.4
470	0.0	-2.96	1.876	0.00	91.6
471	0.0	-2.96	1.880	0.00	91.6
472	0.0	-2.98	1.884	0.00	92.2
473	-0.6	-2.98	1.888	-0.12	92.2
474	-0.2	-2.98	1.892	-0.04	92.2
475	0.0	-2.99	1.896	0.00	92.6
476	0.2	-3.00	1.900	0.04	92.8
477	0.0	-3.00	1.904	0.00	92.8
478	0.0	-3.01	1.908	0.00	93.2
479	0.0	-3.02	1.912	0.00	93.4
480	0.2	-3.03	1.916	0.04	93.8
481	0.2	-3.03	1.920	0.04	93.8
482	0.0	-3.04	1.924	0.00	94.2
483	-0.2	-3.05	1.928	-0.04	94.4
484	0.0	-3.05	1.932	0.00	94.4
485	0.0	-3.06	1.936	0.00	94.8
486	0.0	-3.07	1.940	0.00	95.0
487	-0.2	-3.07	1.944	-0.04	95.0
488	0.0	-3.08	1.948	0.00	95.4
489	0.0	-3.09	1.952	0.00	95.6
490	0.0	-3.10	1.956	0.00	96.0
491	0.2	-3.10	1.960	0.04	96.0
492	0.0	-3.11	1.964	0.00	96.2
493	0.2	-3.12	1.968	0.04	96.6
494	0.0	-3.12	1.972	0.00	96.6
495	0.0	-3.13	1.976	0.00	97.0
496	0.2	-3.14	1.980	0.04	97.2
497	0.0	-3.15	1.984	0.00	97.6
498	0.0	-3.15	1.988	0.00	97.6
499	0.0	-3.16	1.992	0.00	97.8
500	0.0	-3.17	1.996	0.00	98.2
501	0.0	-3.17	2.000	0.00	98.2
502	-0.4	-3.18	2.004	-0.08	98.4
503	0.0	-3.19	2.008	0.00	98.8
504	0.2	-3.19	2.012	0.04	98.8
505	0.2	-3.20	2.016	0.04	99.0
506	0.0	-3.21	2.020	0.00	99.4
507	0.0	-3.22	2.024	0.00	99.6
508	0.2	-3.22	2.028	0.04	99.6
