name,max.slope,max.strain,max.score,inflection.slope,inflection.strain,inflection.score,fds.slope,fds.strain,fds.score
PF11MT1,111.4075615930929,0.031200000000000002,0.46894689709862736,111.40707325736682,0.031100000000000003,0.4683158547551161,104.13814583268045,0.030100000000000002,0.4332509750179802
PF11MT2,238.85038073208818,0.06670000000000001,0.674634019519769,86.5342689334163,0.0172,0.9642079730094845,245.33758104450771,0.0698,0.71765294585805
PF11MT3,178.73020761348278,0.1087,0.8759948792088407,99.12718291715002,0.0434,0.38219005589271116,91.30545021912131,0.048600000000000004,0.30928812808401035
PF11UT1,135.22974952153334,0.184,0.3585870088304481,120.5802974196664,0.1188,0.3824159594480087,6.8151447745487985,0.0125,2.4314634406829834
PF11UT2,133.15077994392232,0.1718,0.28248079704903206,33.8942145202718,0.0206,0.2969085519548347,76.84007166421512,0.1275,0.38036443466059777
PF11UT3,225.37993595714656,0.1638,0.6364504856606085,94.31290208028264,0.0671,0.24674431908732103,98.93278891213477,0.1114,0.39445526267793746
PF11UT4,345.77736034656726,0.1777,0.6016171744708134,40.81712428907725,0.014400000000000001,0.5976081466762132,34.759850903466905,0.0148,0.551418814207747
PF11UT5,246.7988236506241,0.1925,0.6508637754982196,102.26048897350626,0.0897,0.22511060740941974,95.65546261475777,0.10200000000000001,0.28898364368006724
PF12CP1,206.30779268504193,0.1558,0.404256146626066,34.422683294830456,0.0458,1.0389643933856583,23.361460130386412,0.031,1.0144027636894306
PF12CP2,1022.4297320801945,0.1976,0.9474786702852517,108.88466829810957,0.0335,0.18608782276371083,99.07558832167324,0.043500000000000004,0.17212546190275774
PF12CP3,353.452805057225,0.0636,0.6176990944864662,135.94958861091277,0.0189,0.8658631109345061,369.230519139651,0.0608,0.6401545373728145
PF12LT1,255.8187316284318,0.0465,0.7143101724559869,255.8187316284318,0.0465,0.7143101724559869,282.33892974477317,0.045000000000000005,0.7280840278989844
PF12LT3,114.35711728399706,0.0828,0.4839503013643699,114.35658655106106,0.08270000000000001,0.48372058318243216,113.24748412921504,0.0815,0.49044098433985933
PF12MT1,120.31015331335928,0.1356,0.8401222785481739,113.35036936147466,0.0383,0.36510189284812705,104.57293290872448,0.043300000000000005,0.36622729208405735
PF12MT2,141.50659033521725,0.0367,0.4196248659993473,141.50659033521725,0.0367,0.4196248659993473,134.54489965946513,0.0328,0.39964260586580147
PF12MT3,131.49962253617076,0.0466,0.463116760479681,131.4990684159943,0.0465,0.46282496974594933,124.17657345605139,0.050100000000000006,0.4444822137440692
PF12UT1,159.55471492828224,0.0611,0.35705927311405106,159.55471492828224,0.0611,0.35705927311405106,155.20420046188036,0.058100000000000006,0.3479081360081986
PF12UT2,206.36799727268465,0.1607,0.44170180421199273,6.2245161266392515,0.0888,6.6737128708893465,190.42521381031497,0.1685,0.34221896960491077
PF12UT3,103.34414100841093,0.0892,0.22176837999403295,92.6653832984839,0.039400000000000004,0.2539459126031661,91.14593412906699,0.0381,0.2123682161020919
PF12UT4,159.03866341027577,0.053900000000000003,0.2873303074399387,159.03865460916447,0.0538,0.2886471805281276,152.56852331417218,0.058800000000000005,0.17810500168967255
PF13CP1,94.52619710393432,0.1809,0.7142363698910739,65.00517437605089,0.0397,0.23153526704076358,60.03869345246897,0.0339,0.20050157105889022
PF13CP2,72.28455997846882,0.0941,0.2761612786037906,39.13007358278752,0.047400000000000005,0.49425052621114807,61.78756484734346,0.1044,0.22884317999764012
PF13CP3,30.947159507116737,0.1652,0.7752627537230817,29.132584609748974,0.015700000000000002,0.3979455771488261,19.881747545614477,0.0123,0.3490873935822
PF13MT1,28.934133723196034,0.1988,1.0208482645621753,6.423217903239036,0.020900000000000002,0.639646228377479,1.7103293099932797,0.035300000000000005,2.8149919108886974
PF13MT2,72.61483331928679,0.056900000000000006,0.5407484128924899,72.61483331928679,0.056900000000000006,0.5407484128924899,68.92177852672046,0.057800000000000004,0.5522038893172458
PF13MT3,89.61737943033246,0.014700000000000001,0.5252107191011958,89.61573317587313,0.0146,0.5254677689065611,70.73062789764518,0.0145,0.44866403265477905
PF13UT1,274.91901609957927,0.1295,0.8532413402763782,160.47312700676454,0.0804,0.2433667424949295,109.33180791425485,0.036500000000000005,0.41138368756495813
PF13UT2,74.6292110374073,0.0459,0.30421822817624494,74.62878543097337,0.0458,0.30435926528588675,66.11625915028341,0.0558,0.1862779261146866
PF13UT3,153.69044296777906,0.1948,1.1241732840202956,128.70648814161623,0.0568,0.3741121725706409,123.63301390316944,0.0528,0.35105901631594044
PF13UT4,276.1495530588983,0.1105,0.5591977026339994,50.5755156351281,0.0238,0.8075836519354138,37.94191200488568,0.0102,1.1121887161360304
PF13UT5,69.57235774184048,0.0806,0.2582001663261214,69.57235774184048,0.0806,0.2582001663261214,64.87260094052394,0.0906,0.3102233074804378
PF15LT1,321.5084373446313,0.051000000000000004,0.38103652433504515,321.5084373446313,0.051000000000000004,0.38103652433504515,301.94884265369126,0.0335,0.33131808773173776
PF15LT2,261.8281593306264,0.0658,0.24805485694178803,220.02232631325973,0.0217,0.3385448415489582,274.131919105537,0.0658,0.3115466222738795
PF15LT3,294.92276832407634,0.050300000000000004,0.46587158290842184,294.92276832407634,0.050300000000000004,0.46587158290842184,292.31111945732084,0.0563,0.44231784426297366
PF15MT1,242.3057752387785,0.0646,0.3792758414370665,242.3057752387785,0.0646,0.3792758414370665,235.25926520727782,0.0663,0.3559871417569843
PF15MT2,202.2514603587576,0.0579,0.42269650504019024,202.2509058062376,0.057800000000000004,0.4234485321620212,196.000486489631,0.062200000000000005,0.35934356316319377
PF15MT3,186.09914257674336,0.10980000000000001,0.2500968053595106,117.81863162840625,0.018000000000000002,0.2993558050341487,81.73797890465924,0.0287,0.3887840489519628
PF15CP1,152.0557660730008,0.09680000000000001,0.6640701655850354,37.17219872817286,0.01,0.2664709420463103,28.115297785357527,0.012400000000000001,0.5757939039561473
PF15CP3,265.4579435159174,0.041100000000000005,0.3896575936265168,265.4579435159174,0.041100000000000005,0.3896575936265168,234.63315638957437,0.0453,0.36372630084725055
PF15CP4,227.06343130983606,0.0765,0.4357310430372909,113.73717594696483,0.0364,0.5323903877002295,110.55641183164441,0.0329,0.48804907761296984
PF15LT1,192.41319833585737,0.061700000000000005,0.5098718401570526,95.2434991243266,0.0224,0.5779534266396019,86.53740412143291,0.0164,0.5898188031141683
PF15LT2,205.33269916885163,0.043500000000000004,0.541359696602921,205.33269916885163,0.043500000000000004,0.541359696602921,187.69695859756564,0.0475,0.5174843288708141
PF15LT3,123.13631457155603,0.046700000000000005,0.40220144271486774,123.13524905788032,0.0466,0.40192560892266666,116.19654449991653,0.0514,0.40274585878811936
PF15MT1,87.08686877928582,0.1746,0.38987953529966335,44.560450802607434,0.0693,0.2494736723700584,35.70126712848579,0.0446,0.2706720699670427
PF15MT2,108.48963422481738,0.046700000000000005,0.4621893992700642,108.48963422481738,0.046700000000000005,0.4621893992700642,99.49759646567932,0.0519,0.4085958565143224
PF15MT3,81.18101629603373,0.0666,0.22238995647480922,81.18101629603373,0.0666,0.22238995647480922,76.64092473570491,0.0732,0.15879382757486032
PF15UT1,158.77702379854293,0.0738,0.44497578109929276,158.77702379854293,0.0738,0.44497578109929276,157.6794491487754,0.07540000000000001,0.44355797843595063
PF15UT2,211.87412290524802,0.0772,0.4263091703466158,211.87412290524802,0.0772,0.4263091703466158,209.05738439300254,0.0772,0.4260580039324453
PF15UT3,178.36075482328872,0.09970000000000001,0.44822195929317915,178.36075482328872,0.09970000000000001,0.44822195929317915,14.652285346853246,0.0324,2.6430408169315305
PF15UT4,97.97244689721677,0.1375,0.3005359855499022,82.69408831705113,0.07490000000000001,0.1859305852393684,81.1894051420413,0.0772,0.17663704773741823
PF16CP1,113.69134498572205,0.053900000000000003,0.28834056288313636,113.69127079625603,0.0538,0.28855163967393604,107.22998978431535,0.0375,0.248298755689096
PF16CP2,321.1865548429856,0.0742,0.6617787653807935,130.7971078593548,0.0212,0.7151362803689093,380.36171595420717,0.065,0.6582231743761827
PF16CP3,240.93170675259657,0.1017,0.48415682838869234,240.93170675259657,0.1017,0.48415682838869234,209.54071874575678,0.1062,0.4587646390813199
PF16LT1,134.08901833677183,0.0316,0.4688943517337092,134.08901833677183,0.0316,0.4688943517337092,127.08883552174235,0.0302,0.40039110040223264
PF16LT2,204.0523942459591,0.0666,0.6908811150297683,79.91582467914643,0.0181,0.8217855279170522,31.01734092966487,0.032100000000000004,3.53015259615949
PF16LT3,614.5395994709567,0.1981,1.0509714776451153,216.6885017598806,0.0367,0.38201423489479786,196.89512914565296,0.029400000000000003,0.3575325208789146
PF16MT1,212.51009891103666,0.1363,0.9938679860347936,105.16623623664925,0.0427,0.345349414656382,88.98293954314356,0.052000000000000005,0.38646091816007866
PF16MT2,142.73815176895903,0.1385,0.6410643830494129,47.65467881072229,0.019,0.15363889822045845,38.43311559954663,0.019,0.2447248801657694
PF16MT3,234.98917156744517,0.0712,0.612529649899058,77.50337961136366,0.0239,1.117267054531109,244.40706627265158,0.0682,0.6145812681408792
PF16UT1,129.8400866370617,0.09910000000000001,0.3491259250136779,19.924085063539657,0.0137,1.0304701032595014,14.530978200574154,0.0149,1.6576978546277288
PF16UT2,281.93508674079237,0.1092,0.5594241985734046,29.294161103849806,0.02,1.189445485805435,23.279170428555005,0.014700000000000001,1.2202420569014818
PF16UT3,232.06294305334123,0.11760000000000001,1.105763971039787,146.05591067040137,0.0386,0.3909089319865947,109.46961298422367,0.046,0.2941723075542521
PF17CP1,109.08688539952954,0.13140000000000002,0.22113160176988084,104.14299776005767,0.056600000000000004,0.21829738264701423,96.36556091021444,0.0514,0.19218654047743025
PF17CP2,252.44527757434614,0.0606,0.5172583538348248,109.16692369661531,0.0204,0.7168943865437137,241.78158428779963,0.0568,0.5084778215609701
PF17LT1,101.62532761960819,0.0395,0.4675456501590902,101.62532761960819,0.0395,0.4675456501590902,95.33133484885175,0.0434,0.4165281155455377
PF17LT2,77.0184641157486,0.021500000000000002,0.2789821568692186,77.0184641157486,0.021500000000000002,0.2789821568692186,72.53860470925264,0.0219,0.13619792297099564
PF17LT3,214.49241841957638,0.17850000000000002,0.7487732673125124,142.96565088314452,0.0451,0.4580944034335349,129.77902712011732,0.049300000000000004,0.4284538065065162
PF17MT1,82.69291304967615,0.041,0.32702489504019955,82.69254490940864,0.0409,0.32665183764351413,78.02041168822707,0.039900000000000005,0.3001628651772316
PF17MT2,53.69693654513502,0.059300000000000005,0.3408537257216628,53.69693654513502,0.059300000000000005,0.3408537257216628,29.625935064316174,0.018600000000000002,0.4856027148531391
PF17MT3,185.9088878654116,0.0855,0.6297766869467585,116.00140332149006,0.0395,0.4504799051304934,86.52020189400497,0.0504,0.5226804715258323
PF17UT1,54.338235165202484,0.1278,0.34091305885730305,53.497236576927655,0.044500000000000005,0.2596470386068336,50.08525329531169,0.0364,0.24649314937522745
PF17UT2,286.8872935579583,0.11120000000000001,0.4809329248884856,193.70446274936495,0.059300000000000005,0.34568661058428907,182.11251874322537,0.0606,0.3102467309305119
PF17UT3,127.4169918088962,0.0405,0.4429514278392329,127.41697376676433,0.040400000000000005,0.44267144604829034,97.29177192842789,0.0519,0.37814695010199295
PF18CP1,337.0740875026394,0.1082,0.8049456151519028,143.95754001547024,0.058800000000000005,0.5507441537478097,125.78256261425064,0.053000000000000005,0.46901612884960564
PF18CP2,130.4446704890621,0.1434,0.19242058782931123,130.44466597418543,0.1433,0.19233223137908698,122.76175401401736,0.1355,0.16901669674954525
PF18CP3,131.89592199276686,0.07970000000000001,0.3550737355453146,131.8949140831082,0.0796,0.3547263950068556,125.23297111384923,0.07590000000000001,0.3390057368932984
PF18LT1,208.80704970722,0.056100000000000004,0.7441086886412026,208.80523014163842,0.056,0.7438852766231876,23.27315622969156,0.0134,4.9524016516676115
PF18LT2,136.5281557800249,0.0551,0.442564403957042,136.52744345189953,0.055,0.44271336848733983,129.18185201072748,0.0546,0.41267871553763624
PF18LT3,219.92949642309128,0.061900000000000004,0.7206776932685471,71.5385022487613,0.0179,1.0647854348626087,219.44359933577903,0.060000000000000005,0.7294901405855787
PF18MT1,282.53913794148934,0.0809,0.7100323702843043,282.535020815459,0.08080000000000001,0.7098076544506735,58.69535642880723,0.035500000000000004,1.9849935737696565
PF18MT2,194.73396144752382,0.11120000000000001,0.7804328927423473,107.12743302937311,0.055600000000000004,0.4364843680232308,94.93902720247243,0.0471,0.39329596882247925
PF18MT3,392.7760060390816,0.0417,0.6849034265820422,392.7760060390816,0.0417,0.6849034265820422,401.5231747450671,0.0364,0.6799991562480451
PF18UT1,83.31397128337696,0.09290000000000001,0.18774127296391852,83.31397128337696,0.09290000000000001,0.18774127296391852,81.43086075199957,0.0936,0.16363225025307407
PF18UT2,143.15186151856983,0.19920000000000002,0.5136131230708693,137.70137940213368,0.0685,0.3874039767806884,12.08900452866143,0.0161,5.671192166904341
PF19CP1,102.31239641046346,0.1855,0.878275574227041,82.48075917564198,0.0379,0.4060595344336957,76.602879529973,0.0313,0.34153552763033507
PF19CP2,121.1225348021515,0.044000000000000004,0.3942056252945163,121.1225348021515,0.044000000000000004,0.3942056252945163,119.26040749113982,0.044500000000000005,0.38021076569246887
PF19CP3,151.7548404455246,0.034,0.36368761456441345,151.7548404455246,0.034,0.36368761456441345,144.3993964977671,0.0325,0.34997872763597454
PF19LT1,117.37678471865271,0.0296,0.5468803379630605,117.37662704334765,0.029500000000000002,0.5462611040784237,104.06939662950913,0.031200000000000002,0.5093081522599605
PF19LT2,141.23253075304007,0.0381,0.3957530122207213,141.23195237311342,0.038,0.3953233719444504,127.90120493350848,0.0388,0.35777053664503855
PF19LT3,100.7742670041659,0.0546,0.45758718249778646,100.7742670041659,0.0546,0.45758718249778646,97.90921387521448,0.0563,0.47115411198427093
PF19MT1,111.10927203219153,0.08600000000000001,0.42828831982693133,70.49403472421157,0.042800000000000005,0.46950352127391287,65.10899709396634,0.036500000000000005,0.4383591456140781
PF19MT2,152.97662964207274,0.0426,0.3630653781342961,152.97571284365182,0.0425,0.3628583595953333,152.1336770050674,0.0442,0.3471155087319186
PF19MT3,299.87258498444237,0.06670000000000001,0.7165312049892609,101.66871617940902,0.0175,1.0353371202384987,307.4260920460187,0.06910000000000001,0.7544654573634239
PF19UT1,128.07056401486932,0.1821,0.7013995853049243,110.10070057394898,0.053700000000000005,0.4226140011882375,109.02097812851837,0.053900000000000003,0.4264888061189102
PF19UT2,244.82753735361445,0.1068,0.5970227812476943,244.82701793649045,0.1067,0.5962609367637325,119.15175719922557,0.0608,0.5032308318326889
PF19UT3,170.60598082869447,0.0613,0.38180470920207094,170.60598082869447,0.0613,0.38180470920207094,162.4845315508547,0.06280000000000001,0.36561459416794945
PF20CP1,402.79355573694545,0.1768,0.7671911025870207,61.01520879758199,0.0234,0.7507429199160651,172.5844417979097,0.0862,0.3430840664055287
PF20CP2,269.70676988676473,0.07930000000000001,0.531359851805142,158.77821708465615,0.0239,0.3573916515016677,125.88959632329865,0.034800000000000005,0.5635060152619484
PF20CP3,119.92043774444682,0.1163,0.2997219702250085,90.61163352237347,0.056600000000000004,0.23613255557794813,78.61712742698703,0.058800000000000005,0.18708081655751413
PF20CP4,418.74850527073784,0.0839,0.6520908981677985,176.4708757231023,0.0408,0.6626925745506551,142.14938644839538,0.0337,0.7875127190306924
PF20LT1,69.11712058821432,0.02,0.31436541678300217,69.11712058821432,0.02,0.31436541678300217,65.78182984076653,0.019700000000000002,0.33603897915012887
PF20LT2,101.30884135172474,0.061700000000000005,0.33275935975924215,80.27293570469348,0.0218,0.3915193902724531,94.37358604276886,0.0631,0.3372535432859924
PF20MT1,150.42141137111383,0.13520000000000001,0.6550554595934046,107.60329128790123,0.043500000000000004,0.39066249715748946,104.87997477772123,0.0395,0.374704165324296
PF20MT2,118.74706131089556,0.0625,0.405475836952688,52.307794333366644,0.0198,0.738037477334043,110.23006449172763,0.0697,0.3416456360067999
PF20MT3,364.7449632981677,0.19770000000000001,1.4575865330063111,142.7183952588561,0.0824,0.49070083462088276,107.77650501272825,0.0918,0.5294729365254967
PF20UT1,131.26472051409593,0.157,0.3267388366173008,50.91813639084701,0.048100000000000004,0.5559805489163693,107.90399026774766,0.11040000000000001,0.17964049247907968
PF20UT2,501.1062381688193,0.11230000000000001,0.6386593942650831,63.778393598318885,0.0167,0.6152702141822363,405.573299900382,0.12140000000000001,0.6065333967732683
PF20UT3,215.71949386328146,0.0368,0.3773543526966825,215.71837883188786,0.0367,0.376888454442163,212.78027644028614,0.035,0.35806968095139274
PF20UT4,207.1525572407652,0.1119,0.4616260220961354,72.70223849423596,0.062,0.7187987743063206,66.24052402475837,0.0629,0.8426129352606914
PF21CP1,334.6027952597418,0.1143,0.8532331521113105,29.35268335212335,0.017,1.1971929059955289,2.308306234183873,0.0329,26.242762459432207
PF21CP2,96.12668031602254,0.08600000000000001,0.3542082858024039,71.72446996037658,0.0247,0.12481573966734646,68.8601590530778,0.024200000000000003,0.05320333424230806
PF21CP3,52.065755565772776,0.054,0.48889877931985826,52.065218587740866,0.053900000000000003,0.48876326139712434,47.549614181339784,0.050800000000000005,0.46505867670253415
PF21LT2,162.44277711483107,0.1605,1.2527128568194825,102.43459954790598,0.0661,0.2423979793207993,96.86181443759013,0.076,0.32180213041529965
PF21MT1,252.00807718013778,0.1976,1.207989287393983,71.9226941954216,0.0181,0.7703361692988371,135.82399917223813,0.0703,0.632414842827296
PF21MT2,75.55817004764842,0.0613,0.4282415274995871,75.55817004764842,0.0613,0.4282415274995871,75.30002413288503,0.0594,0.4366554056156415
PF21MT3,88.96591371040333,0.0517,0.4646052551052417,88.96591371040333,0.0517,0.4646052551052417,80.69150239926127,0.0548,0.46280025028874705
PF21UT1,198.20051631940908,0.063,0.44971112822646925,84.84880933293395,0.019100000000000002,0.683661944149188,75.16652227107652,0.0152,0.7694966577469208
PF21UT2,126.76932448004055,0.0731,0.3782517095989293,126.76932448004055,0.0731,0.3782517095989293,118.89830971181206,0.0748,0.3775377999428598
PF21UT3,133.8855923849373,0.1584,0.11311323367667851,6.841242210712679,0.030600000000000002,1.0590198152405912,4.58343840512789,0.034800000000000005,2.379722556051605
SV01CP1,262.0453544836413,0.1589,0.9075671765374188,185.96769895577972,0.0475,0.4229310597691928,193.3746467238374,0.0463,0.418549739454943
SV01CP2,222.4113109289354,0.044500000000000005,0.49224008225941956,222.4094591576208,0.0444,0.49178880066013403,232.44299345728723,0.0424,0.49253287769567566
SV01CP3,263.5869249502248,0.18000000000000002,0.8792037589740407,222.91568232295268,0.038900000000000004,0.5654335833018554,224.0187148713248,0.0352,0.5763298059859004
SV01CP4,181.92360691390286,0.19870000000000002,0.8113735828781716,179.70870656787213,0.0403,0.4167232592644458,172.2985462431493,0.0397,0.36970959968498013
SV01LT1,177.88293795003725,0.1771,0.9351257246536746,162.10477520810895,0.0524,0.5397261091223096,164.5166387415898,0.0494,0.5396210466221604
SV01LT2,294.098910839468,0.1796,0.8120026207369417,157.58307632283152,0.0596,0.46451616826756426,151.19025303297434,0.0579,0.44887641159354535
SV01LT3,107.94820790715431,0.0507,0.4592808179838683,107.94820790715431,0.0507,0.4592808179838683,104.21271811356884,0.0502,0.4298673065528125
SV01MT1,123.80363600366621,0.043300000000000005,0.5099189547940866,123.8023579226338,0.0432,0.509634209119221,121.31547557901163,0.046900000000000004,0.49407273490719117
SV01UT1,461.0302570887461,0.197,0.7385923730959426,84.96632228531645,0.022000000000000002,0.3376569110938186,67.18094538000113,0.0322,0.5230400840140615
SV01UT2,375.0813074968619,0.1715,0.7902756954037384,82.1366587705148,0.0206,0.37305791618722345,66.76429682418986,0.029900000000000003,0.6125308556265187
SV01UT3,142.36611366510468,0.056400000000000006,0.5096098077530947,142.36611366510468,0.056400000000000006,0.5096098077530947,137.6151984110006,0.0541,0.4989533510472465
